2o. Agrupamento;3o. Agrupamento;Recurso;Descrição;Matéria Prima;Compr;Largu;Quant;Etapa Seguinte;carreta
GMS Corte Manual;Peças para Carretas PLATAF CAÇAMBAS;28845;CORRENTE 400MM - TAMPA TRASEIRA CBH;226105 - CORRENTE ELO 3/16 F. POLIDO;;;1;S Estamparia;CBH5 FO SC RD MM P750(I) M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + MANG MAIORES + PNEUS - Molas não Incluído
GMS Prensas;Peças para Carretas TANQUES;32904;OLHAL DE ELEVACÃO - TANQUE SIMPLES    FTC;"112203 - ACO TREF. RED. SAE-1020 - 1/2""";200,00;;6;S Mont Sistemas Carretas;CBH5 FO SC RD MM P750(I) M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + MANG MAIORES + PNEUS - Molas não Incluído
GMS C.Plasma;Peças para Carretas TANQUES;414426;PORTA TRAVA RE  FA3,5FBS;120303 - CHAPA FQ 3/16 (1,20 x 6,00m) 1010;83,00;26,00;1;S Estamparia;CBH5 FO SC RD MM P750(I) M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + MANG MAIORES + PNEUS - Molas não Incluído
GMS Estamparia;Peças para Carretas TANQUES;414426;PORTA TRAVA RE  FA3,5FBS;120305 - BOBINA CHAPA LQ 4.75 X 1,20 A36/CIVIL300;83,00;26,00;1;S C Guilhotina;CBH5 FO SC RD MM P750(I) M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + MANG MAIORES + PNEUS - Molas não Incluído
GMS Corte Manual;Peças Para Rotativas;428360;ELO CORRENTE COMPLEM-CARR C2;226105 - CORRENTE ELO 3/16 F. POLIDO;;;1;S C Guilhotina;CBH5 FO SC RD MM P750(I) M21 - Carreta Hidráulica 5t (7,5m3) RD de 1 Eixo- FORRAGEIRA - C/ FREIOS + MANG MAIORES + PNEUS - Molas não Incluído
GMS Usinagem;60 Conjuntos ACESSORIOS;439721;PINO TRAS - BAL   TANDEM  FA4/6;"212300 - ARRUELA LISA 27MM POL. CHAPA 3/16""";;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;23528;REGULADOR VARÃO DE TRAVA    CBHM 2 EIXOS;023504 - CHAPA DE REGULAGEM VARÃO DE TRAVA   CBHM 2 EIXOS;;;2;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;23620;VARÃO DA TRAVA   (M12) CBH;023632 - TUBO DO TIRANTE DA TRAVA   (M12) CBH;;;2;Sem Processo;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;443785;PINO ENG C/ARRUELA ICAM (M98) FA;"212300 - ARRUELA LISA 27MM POL. CHAPA 3/16""";;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;402795;CINTA LONADA EIXO TRAS    F4CC;282005 - REBITE DE ALUMINIO 4X5;;;2;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;60 Conjuntos ACESSORIOS;439721;PINO TRAS - BAL   TANDEM  FA4/6;412211 - ARRUELA LISA PORTA - ICAM CAR;;;1;S Usinagem;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Cx Acessórios;70 Sistemas ACESSORIOS;30689;ACESSÓRIOS SS [CBH5/6R M17];"212258 - ARR. DE PRES. MÉDIA - ZB 3/4""";;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Sist Carr;70 Sistemas Carretas;033088CO;KIT MONTAGEM MACACO COMPLETO [CBH/CBHM M17];030389CO - BASE MÓVEL DO MACACO CINZA [CBHM M17];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Sist Carr;70 Sistemas Carretas;032405LC;"CAÇAMBA COMPLETA ""FORRAGEIRA"" [CBH5,0 M21 LARANJA]";031228LC - TAMPA TRASEIRA FO LARANJA [CBH M18];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;29520;ESPAÇADOR [CBH M18];029521 - CORPO DO ESPAÇADOR - CBH 6,0 RS/TANDEM ABERTURA LAT;;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;31778;SISTEMA TANDEM SC 4,0T [CBH/CBHM M20];030190 - VARAO FRENAGEM - TANDEM C/ FREIO;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;30716;CHASSI SIMPLES SC [CBHM 5000 M17];030316 - REFORÇO DO SUPORTE DIANT M17 CHASSI CBHM/CBH;;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;30378;TAMPA LATERAL SUPERIOR [CBH5/CBH6R M17];030451 - FECHAM LAT GRADE M17 - TAMPA LATERAL (M17) CBH;;;2;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;31422;TAMPA LATERAL INFERIOR LD [CBH5/CBH6R M17];030751 - CORPO DA TAMPA LATERAL M17 - TAMPA LATERAL (M17) CBH 4;;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;31228;TAMPA TRASEIRA FO [CBH M18];031226 - COLUNA TAMPA TRASEIRA - CBH (ABERT. LATERAL) M18;;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;31230;FECHAMENTO DIANTEIRO SUPERIOR [CBH M19];031229 - CHAPEAM. FRONTAL FECHAM. DIANTEIRO SUPERIOR (M18) CBH;;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;30216;EIXO COMPL BAL TANDEM C/ FREIO LD  CBHM;802013 - GRAXA LUBRIFICANTE;;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;70 Sistemas Carretas;30246;EIXO COMPL BAL TANDEM C/ FREIO LE  CBHM;802013 - GRAXA LUBRIFICANTE;;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;029520LC;ESPAÇADOR LARANJA [CBH M18];029520 - ESPAÇADOR [CBH M18];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;030378LC;TAMPA LATERAL SUPERIOR LARANJA [CBH5/CBH6R M17];030378 - TAMPA LATERAL SUPERIOR [CBH5/CBH6R M17];;;2;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;030383CO;MACACO COMPLETO CINZA [CBHM M17];030383 - MACACO COMPLETO [CBHM M17];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;031228LC;TAMPA TRASEIRA FO LARANJA [CBH M18];031228 - TAMPA TRASEIRA FO [CBH M18];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;031230LC;FECHAMENTO DIANTEIRO SUPERIOR LARANJA [CBH M19];031230 - FECHAMENTO DIANTEIRO SUPERIOR [CBH M19];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;031401LC;"TAMPA LATERAL INFERIOR LE ""ABERTURA LATERAL"" [CBH5,0 M21 LARANJA]";031401 - TAMPA LATERAL INFERIOR LE [CBH5/CBH6R M17];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;031422LC;"TAMPA LATERAL INFERIOR LD ""ABERTURA LATERAL"" [CBH5,0 M21 LARANJA]";031422 - TAMPA LATERAL INFERIOR LD [CBH5/CBH6R M17];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;034550CO;CILINDRO HIDRÁULICO CINZA [CBH5/CBHM5000];034550 - CILINDRO HIDRÁULICO [CBH5/CBHM5000];;;1;S Mont Conjuntos Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;30216;EIXO COMPL BAL TANDEM C/ FREIO LD  CBHM;350620 - THINNER P/ ESMALTE SINTETICO;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;30246;EIXO COMPL BAL TANDEM C/ FREIO LE  CBHM;350620 - THINNER P/ ESMALTE SINTETICO;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;70 Sistemas Carretas;030620CO;CHASSI COMPLETO SC CINZA [CBH5/CBHM3500/CBHM4500/CBHM5000/CBHM8000 M17];443359 - PINO TRAVA RÉ [CBH/CBHM/F/FA/FTC];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Expedição;Carretas Basculantes hidráulicas;CBH5 FO SC T M21;Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos;030620CO - CHASSI COMPLETO SC CINZA [CBH5/CBHM3500/CBHM4500/CBHM5000/CBHM8000 M17];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Sist Carr;Conjuntos Carretas;30383;MACACO COMPLETO [CBHM M17];030789 - CORRENTE 180MM - MACACO M17;;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;32361;CAÇAMBA SIMPLES FO [CBH5 M21];028811 - MONT FECHO RÁPIDO INFERIOR  CBH/CBHM;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;29966;CONJUNTO APOIO DA TAMPA - CAÇAMBA CBH 6,0 C/ ABERTURA LATERAL;029965 - REFORÇO APOIO DA TAMPA - CAÇAMBA CBH 6,0 C/ ABERTURA LATERAL;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;30190;VARAO FRENAGEM - TANDEM C/ FREIO;030191 - CORPO DO VARÃO DE FRENAGEM - TANDEM C/ FREIO;;;2;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;31548;CONJUNTO SUPORTE FRONTAL SC [CBH/CBHM M17];030327 - TUBO FIXO MACACO M17 CHASSI CBHM/CBH;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;32470;CHASSI DA CAÇAMBA [CBH5,0 M21];030334 - LONGARINA DA PLATAFORMA M17    CBHM;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;30389;BASE MÓVEL DO MACACO [CBHM M17];030387 - BASE MÓVEL M17 BASE MÓVEL CBHM/CBH;;;2;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;30671;TUBO HIDRÁULICO [CBHM5000 M17];030653 - CORPO TUBO HIDRÁULICO - ACESS   CBHM M17;;;2;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;31401;TAMPA LATERAL INFERIOR LE [CBH5/CBH6R M17];030751 - CORPO DA TAMPA LATERAL M17 - TAMPA LATERAL (M17) CBH 4;;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;31218;FUEIRO SUPORTE DIANTEIRO SUPERIOR CBH M18;031237 - CHAPEAMENTO DO FUEIRO M18 - FUEIRO DIANTEIRO SUPERIOR - CBH (M18);;;2;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;31256;EIXO(TUBO) BALANCIM LD TANDEM C/ FREIO CBHM/CBH 4t;031245 - TUBO BALANCIM TANDEM 4T;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;31259;EIXO(TUBO) BALANCIM LE TANDEM C/ FREIO CBHM/CBH 4t;031245 - TUBO BALANCIM TANDEM 4T;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;31289;FUEIRO FO LD  [CBH M18];031287 - CORPO FUEIRO TRAS. (ABERT. LATERAL) - CBH M18;;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;31290;FUEIRO FO LE [CBH M18];031287 - CORPO FUEIRO TRAS. (ABERT. LATERAL) - CBH M18;;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;34547;CAMISA DO CILINDRO [CBH5/CBHM5000];034545 - TUBO [CAMISA DO CILINDRO - CBH5/CBHM5000];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;34899;PISTÃO DO CILINDRO [CBHM5000/6000];034879 - EIXO PISTÃO [CBHM5000/6000];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;34550;CILINDRO HIDRÁULICO [CBH5/CBHM5000];210160 - ANEL RASPADOR     REF D-2000;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;30188;CONJ SUPORTE FREIO LD - TANDEM C/ FREIO;412818 - ARRUELA CONICA EIXO - ROD P4T;;;2;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;30243;CONJ SUPORTE FREIO LE - TANDEM C/ FREIO;412818 - ARRUELA CONICA EIXO - ROD P4T;;;2;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;466712;ENGATE COM FREIO [CBH/CBHM];414426 - PORTA TRAVA RE  FA3,5FBS;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;23590;TRAVA TAMPA TRAS CBH(M12) /  CBHM (31 AGO 2012.../T7113-08/12...);490313 - REFORÇO TRAVA T TRAS -  ACESS  CBHM;;;2;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Mont Conj Carr;Conjuntos Carretas;31776;SUPORTE EIXO BALANCIM TANDEM C/ FREIO - CBH/CBHM 4TON M20;490325 - CHAPEAM SUP EIXO FA4 (TUBO);;;1;S Pintura;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;Conjuntos Carretas;030389CO;BASE MÓVEL DO MACACO CINZA [CBHM M17];030389 - BASE MÓVEL DO MACACO [CBHM M17];;;2;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;Conjuntos Carretas;031289LC;FUEIRO FO LD LARANJA [CBH M18];031289 - FUEIRO FO LD  [CBH M18];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;Conjuntos Carretas;031290LC;FUEIRO FO LE LARANJA [CBH M18];031290 - FUEIRO FO LE [CBH M18];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;Conjuntos Carretas;31776;SUPORTE EIXO BALANCIM TANDEM C/ FREIO - CBH/CBHM 4TON M20;031738 - REFORCO DA BUCHA - TANDEM CBH/CBHM M20;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Pintura- Embalar Prod;Conjuntos Carretas;032361LC;"CAÇAMBA SIMPLES ""ABERTURA LATERAL"" [CBH5,0 M21 LARANJA]";032361 - CAÇAMBA SIMPLES FO [CBH5 M21];;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS C.Serras;Peças Para Carretas;34946;BUCHA DO PISTÃO [PISTÃO DO CILINDRO - CBH/CBHM];110012 - ACO LAMINADO RED 2.1/2    1045;60,00;;1;S Usinagem;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS C.Serras;Peças Para Carretas;34881;CABEÇA DO PISTÃO [CBHM5000/6000];110139 - ACO LAMINADO RED 4          1045;45,00;;1;S Usinagem;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS C.Serras;Peças Para Carretas;468897;FECHAM CILINDRO           CBHM;110735 - ACO LAMINADO RED 4.1/2    1020;18,00;;1;S Estamparia;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS C.Serras;Peças Para Carretas;28764;ESPAÇADOR TAMPA TRASEIRA  CBH/CBHM;"126615 - AÇO CHATO LAM 3/4 X 2"" SAE-1020";50,80;42,00;2;S C Plasma;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS C.Serras;Peças Para Carretas;496923;TUBO DA CAMISA DO CILINDRO [CILINDRO HIDRAULICO - CBH/CBHM];"134387 - TUBO SCHEDULLE 40 - 3/8"" S/C  5 METROS";300,00;17,20;1;S Estamparia;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS C.Serras;Peças Para Carretas;34945;TUBO DA CONEXÃO MENOR [CAMISA DO CILINDRO - CBH/CBHM];"134387 - TUBO SCHEDULLE 40 - 3/8"" S/C  5 METROS";35,00;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS C.Plasma;Peças Para Carretas;496935;ORELHA DO CILINDRO [CAMISA DO CILINDRO - CBH/CBHM];"120376 - CHAPA GQ 1"" (25,4) 1010/1020";90,00;87,00;1;S Usinagem;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Estamparia;Peças Para Carretas;468897;FECHAM CILINDRO           CBHM;;;;1;S Usinagem;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Estamparia;Peças Para Carretas;497101;CINTA FREIO - EIXO TRAS   F4CC;120900 - CHAPA FF #20   (0,91)     1010;765,00;50,00;2;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Estamparia;Peças Para Carretas;496923;TUBO DA CAMISA DO CILINDRO [CILINDRO HIDRAULICO - CBH/CBHM];"134387 - TUBO SCHEDULLE 40 - 3/8"" S/C  5 METROS";300,00;17,20;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Usinagem;Peças Para Carretas;468897;FECHAM CILINDRO           CBHM;;;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Usinagem;Peças Para Carretas;34946;BUCHA DO PISTÃO [PISTÃO DO CILINDRO - CBH/CBHM];110012 - ACO LAMINADO RED 2.1/2    1045;60,00;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
GMS Usinagem;Peças Para Carretas;34881;CABEÇA DO PISTÃO [CBHM5000/6000];110139 - ACO LAMINADO RED 4          1045;45,00;;1;S Mont Sistemas Carretas;CBH5 FO SC T M21 - Carreta Hidráulica 5t (7,5m3) de Eixo Tandem - FORRAGEIRA - C/ FREIOS - Molas e Pneus não Incluídos
